session,timestamp,candidateSymbols,opportunityEvents,initialSymbols,dipSymbols,pricedReferenceSymbols,symbols
2024-12-10,2024-12-10T10:25:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T10:30:00+09:00,5,5,5,0,5,39050 66340 66960 70130 98240
2024-12-10,2024-12-10T10:35:00+09:00,3,3,0,3,3,66340 70130 98240
2024-12-10,2024-12-10T10:40:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T10:45:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T10:50:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T10:55:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T11:00:00+09:00,3,3,3,0,3,23380 44440 45830
2024-12-10,2024-12-10T11:05:00+09:00,2,2,0,2,2,23380 44440
2024-12-10,2024-12-10T11:10:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T11:15:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T11:20:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T11:25:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T11:30:00+09:00,3,3,3,0,0,61850 72730 76870
2024-12-10,2024-12-10T12:30:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T12:35:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T12:40:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T12:45:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T12:50:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T12:55:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T13:00:00+09:00,3,3,3,0,3,64920 65350 91650
2024-12-10,2024-12-10T13:05:00+09:00,1,1,0,1,1,65350
2024-12-10,2024-12-10T13:10:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T13:15:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T13:20:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T13:25:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T13:30:00+09:00,3,3,3,0,2,25860 55960 65380
2024-12-10,2024-12-10T13:35:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T13:40:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T13:45:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T13:50:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T13:55:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T14:00:00+09:00,4,4,4,0,3,29340 29620 52470 73530
2024-12-10,2024-12-10T14:05:00+09:00,1,1,0,1,1,29340
2024-12-10,2024-12-10T14:10:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T14:15:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T14:20:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T14:25:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T14:30:00+09:00,4,4,4,0,2,142A0 29700 59180 66560
2024-12-10,2024-12-10T14:35:00+09:00,1,1,0,1,1,66560
2024-12-10,2024-12-10T14:40:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T14:45:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T14:50:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T14:55:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T15:00:00+09:00,4,4,4,0,2,29070 43600 43930 70430
2024-12-10,2024-12-10T15:05:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T15:10:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T15:15:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T15:20:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T15:25:00+09:00,0,0,0,0,0,
2024-12-10,2024-12-10T15:30:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T09:00:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T09:05:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T09:10:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T09:15:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T09:20:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T09:25:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T09:30:00+09:00,5,5,5,0,5,17660 24590 39610 45830 61850
2024-12-11,2024-12-11T09:35:00+09:00,3,3,0,3,3,17660 24590 39610
2024-12-11,2024-12-11T09:40:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T09:45:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T09:50:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T09:55:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T10:00:00+09:00,5,5,5,0,4,24870 27430 277A0 38030 38070
2024-12-11,2024-12-11T10:05:00+09:00,3,3,0,3,3,24870 27430 38070
2024-12-11,2024-12-11T10:10:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T10:15:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T10:20:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T10:25:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T10:30:00+09:00,3,3,3,0,3,45760 48290 49370
2024-12-11,2024-12-11T10:35:00+09:00,2,2,0,2,2,45760 49370
2024-12-11,2024-12-11T10:40:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T10:45:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T10:50:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T10:55:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T11:00:00+09:00,3,3,3,0,3,36570 44280 66340
2024-12-11,2024-12-11T11:05:00+09:00,1,1,0,1,1,36570
2024-12-11,2024-12-11T11:10:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T11:15:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T11:20:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T11:25:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T11:30:00+09:00,2,2,2,0,0,36960 61800
2024-12-11,2024-12-11T12:30:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T12:35:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T12:40:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T12:45:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T12:50:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T12:55:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T13:00:00+09:00,4,4,4,0,3,25860 29340 39090 65380
2024-12-11,2024-12-11T13:05:00+09:00,1,1,0,1,1,65380
2024-12-11,2024-12-11T13:10:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T13:15:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T13:20:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T13:25:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T13:30:00+09:00,2,2,2,0,1,50290 91660
2024-12-11,2024-12-11T13:35:00+09:00,1,1,0,1,1,91660
2024-12-11,2024-12-11T13:40:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T13:45:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T13:50:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T13:55:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T14:00:00+09:00,2,2,2,0,1,65800 70460
2024-12-11,2024-12-11T14:05:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T14:10:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T14:15:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T14:20:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T14:25:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T14:30:00+09:00,3,3,3,0,3,56160 65770 87830
2024-12-11,2024-12-11T14:35:00+09:00,2,2,0,2,2,56160 65770
2024-12-11,2024-12-11T14:40:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T14:45:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T14:50:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T14:55:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T15:00:00+09:00,2,2,2,0,1,40260 93300
2024-12-11,2024-12-11T15:05:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T15:10:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T15:15:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T15:20:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T15:25:00+09:00,0,0,0,0,0,
2024-12-11,2024-12-11T15:30:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T09:00:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T09:05:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T09:10:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T09:15:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T09:20:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T09:25:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T09:30:00+09:00,5,5,5,0,4,38070 39610 50310 52160 93400
2024-12-12,2024-12-12T09:35:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T09:40:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T09:45:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T09:50:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T09:55:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T10:00:00+09:00,5,5,5,0,4,29290 34910 39850 68030 71160
2024-12-12,2024-12-12T10:05:00+09:00,3,3,0,3,3,29290 34910 71160
2024-12-12,2024-12-12T10:10:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T10:15:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T10:20:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T10:25:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T10:30:00+09:00,5,5,5,0,5,269A0 47360 49370 61850 75780
2024-12-12,2024-12-12T10:35:00+09:00,2,2,0,2,2,269A0 47360
2024-12-12,2024-12-12T10:40:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T10:45:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T10:50:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T10:55:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T11:00:00+09:00,4,4,4,0,4,228A0 277A0 58430 74220
2024-12-12,2024-12-12T11:05:00+09:00,1,1,0,1,1,74220
2024-12-12,2024-12-12T11:10:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T11:15:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T11:20:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T11:25:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T11:30:00+09:00,5,5,5,0,0,45980 50250 60630 63240 63340
2024-12-12,2024-12-12T12:30:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T12:35:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T12:40:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T12:45:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T12:50:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T12:55:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T13:00:00+09:00,4,4,4,0,3,29010 29340 55960 69980
2024-12-12,2024-12-12T13:05:00+09:00,2,2,0,2,2,29010 69980
2024-12-12,2024-12-12T13:10:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T13:15:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T13:20:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T13:25:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T13:30:00+09:00,4,4,4,0,4,248A0 40750 70680 89270
2024-12-12,2024-12-12T13:35:00+09:00,1,1,0,1,1,70680
2024-12-12,2024-12-12T13:40:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T13:45:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T13:50:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T13:55:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T14:00:00+09:00,3,3,3,0,2,44160 49350 70890
2024-12-12,2024-12-12T14:05:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T14:10:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T14:15:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T14:20:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T14:25:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T14:30:00+09:00,3,3,3,0,3,211A0 58890 72200
2024-12-12,2024-12-12T14:35:00+09:00,1,1,0,1,1,211A0
2024-12-12,2024-12-12T14:40:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T14:45:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T14:50:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T14:55:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T15:00:00+09:00,4,4,4,0,1,39790 63360 65180 74770
2024-12-12,2024-12-12T15:05:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T15:10:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T15:15:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T15:20:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T15:25:00+09:00,0,0,0,0,0,
2024-12-12,2024-12-12T15:30:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T09:00:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T09:05:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T09:10:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T09:15:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T09:20:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T09:25:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T09:30:00+09:00,5,5,5,0,5,186A0 27430 39130 45980 51320
2024-12-13,2024-12-13T09:35:00+09:00,1,1,0,1,1,39130
2024-12-13,2024-12-13T09:40:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T09:45:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T09:50:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T09:55:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T10:00:00+09:00,4,4,4,0,3,39610 39760 70930 95640
2024-12-13,2024-12-13T10:05:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T10:10:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T10:15:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T10:20:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T10:25:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T10:30:00+09:00,5,5,5,0,3,42550 51340 58580 61850 92210
2024-12-13,2024-12-13T10:35:00+09:00,3,3,0,3,3,51340 58580 61850
2024-12-13,2024-12-13T10:40:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T10:45:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T10:50:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T10:55:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T11:00:00+09:00,4,4,4,0,3,33500 50290 61980 87830
2024-12-13,2024-12-13T11:05:00+09:00,2,2,0,2,2,33500 50290
2024-12-13,2024-12-13T11:10:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T11:15:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T11:20:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T11:25:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T11:30:00+09:00,3,3,3,0,0,40560 73530 78060
2024-12-13,2024-12-13T12:30:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T12:35:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T12:40:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T12:45:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T12:50:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T12:55:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T13:00:00+09:00,4,4,4,0,3,34750 48960 76400 76920
2024-12-13,2024-12-13T13:05:00+09:00,1,1,0,1,1,34750
2024-12-13,2024-12-13T13:10:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T13:15:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T13:20:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T13:25:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T13:30:00+09:00,5,5,5,0,5,25860 39300 70730 88940 92540
2024-12-13,2024-12-13T13:35:00+09:00,3,3,0,3,3,39300 88940 92540
2024-12-13,2024-12-13T13:40:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T13:45:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T13:50:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T13:55:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T14:00:00+09:00,4,4,4,0,3,176A0 43600 45830 77460
2024-12-13,2024-12-13T14:05:00+09:00,3,3,0,3,3,176A0 45830 77460
2024-12-13,2024-12-13T14:10:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T14:15:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T14:20:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T14:25:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T14:30:00+09:00,1,1,1,0,1,52470
2024-12-13,2024-12-13T14:35:00+09:00,1,1,0,1,1,52470
2024-12-13,2024-12-13T14:40:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T14:45:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T14:50:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T14:55:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T15:00:00+09:00,1,1,1,0,1,68340
2024-12-13,2024-12-13T15:05:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T15:10:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T15:15:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T15:20:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T15:25:00+09:00,0,0,0,0,0,
2024-12-13,2024-12-13T15:30:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T09:00:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T09:05:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T09:10:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T09:15:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T09:20:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T09:25:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T09:30:00+09:00,5,5,5,0,5,33580 38070 39530 48800 51340
2024-12-16,2024-12-16T09:35:00+09:00,1,1,0,1,1,48800
2024-12-16,2024-12-16T09:40:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T09:45:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T09:50:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T09:55:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T10:00:00+09:00,5,5,5,0,4,142A0 269A0 31210 37870 39760
2024-12-16,2024-12-16T10:05:00+09:00,2,2,0,2,2,269A0 31210
2024-12-16,2024-12-16T10:10:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T10:15:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T10:20:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T10:25:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T10:30:00+09:00,5,5,5,0,5,149A0 36960 39090 39810 44160
2024-12-16,2024-12-16T10:35:00+09:00,2,2,0,2,2,36960 44160
2024-12-16,2024-12-16T10:40:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T10:45:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T10:50:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T10:55:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T11:00:00+09:00,5,5,5,0,3,44280 44860 49370 58710 68370
2024-12-16,2024-12-16T11:05:00+09:00,1,1,0,1,1,58710
2024-12-16,2024-12-16T11:10:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T11:15:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T11:20:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T11:25:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T11:30:00+09:00,4,4,4,0,0,36270 64660 68030 77910
2024-12-16,2024-12-16T12:30:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T12:35:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T12:40:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T12:45:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T12:50:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T12:55:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T13:00:00+09:00,4,4,4,0,4,34090 39130 41750 60260
2024-12-16,2024-12-16T13:05:00+09:00,1,1,0,1,1,41750
2024-12-16,2024-12-16T13:10:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T13:15:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T13:20:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T13:25:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T13:30:00+09:00,5,5,5,0,3,23210 31340 38400 42550 71140
2024-12-16,2024-12-16T13:35:00+09:00,2,2,0,2,2,23210 31340
2024-12-16,2024-12-16T13:40:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T13:45:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T13:50:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T13:55:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T14:00:00+09:00,4,4,4,0,2,24800 27760 44220 76280
2024-12-16,2024-12-16T14:05:00+09:00,1,1,0,1,1,27760
2024-12-16,2024-12-16T14:10:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T14:15:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T14:20:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T14:25:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T14:30:00+09:00,3,3,3,0,3,38140 44840 73560
2024-12-16,2024-12-16T14:35:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T14:40:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T14:45:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T14:50:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T14:55:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T15:00:00+09:00,3,3,3,0,3,215A0 31950 40750
2024-12-16,2024-12-16T15:05:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T15:10:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T15:15:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T15:20:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T15:25:00+09:00,0,0,0,0,0,
2024-12-16,2024-12-16T15:30:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T09:00:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T09:05:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T09:10:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T09:15:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T09:20:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T09:25:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T09:30:00+09:00,5,5,5,0,5,23340 48800 49340 73780 76150
2024-12-17,2024-12-17T09:35:00+09:00,3,3,0,3,3,48800 49340 76150
2024-12-17,2024-12-17T09:40:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T09:45:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T09:50:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T09:55:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T10:00:00+09:00,5,5,5,0,4,215A0 218A0 40750 46670 55720
2024-12-17,2024-12-17T10:05:00+09:00,2,2,0,2,2,218A0 55720
2024-12-17,2024-12-17T10:10:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T10:15:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T10:20:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T10:25:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T10:30:00+09:00,5,5,5,0,3,44950 58580 67210 69070 93270
2024-12-17,2024-12-17T10:35:00+09:00,1,1,0,1,1,69070
2024-12-17,2024-12-17T10:40:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T10:45:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T10:50:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T10:55:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T11:00:00+09:00,3,3,3,0,2,34970 39130 95650
2024-12-17,2024-12-17T11:05:00+09:00,1,1,0,1,1,34970
2024-12-17,2024-12-17T11:10:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T11:15:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T11:20:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T11:25:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T11:30:00+09:00,4,4,4,0,0,65500 70340 70740 74620
2024-12-17,2024-12-17T12:30:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T12:35:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T12:40:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T12:45:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T12:50:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T12:55:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T13:00:00+09:00,3,3,3,0,2,27430 70620 70890
2024-12-17,2024-12-17T13:05:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T13:10:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T13:15:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T13:20:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T13:25:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T13:30:00+09:00,4,4,4,0,2,44220 55780 55870 70130
2024-12-17,2024-12-17T13:35:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T13:40:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T13:45:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T13:50:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T13:55:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T14:00:00+09:00,3,3,3,0,2,26860 59000 92150
2024-12-17,2024-12-17T14:05:00+09:00,1,1,0,1,1,92150
2024-12-17,2024-12-17T14:10:00+09:00,0,0,0,0,0,
2024-12-17,2024-12-17T14:15:00+09:00,0,0,0,0,0,
