unit,input,group,coefficient,scale,center,savedMedian,rawUnitSlope,direction,observed,missing,term_n,term_mean,term_median,term_p05,term_p90,term_p95,term_min,term_max
symbol-3-fold-3,directionalPullback6Pct,FALSE_ACCEPT_RISK,-0.12374954327533534,2.6427792807955295,-5.611752017044172,-5.136268343815509,-0.04682553105156941,DECREASES,35,15,50,0.07429335300820483,-0.005834267436941676,-0.05803545890897571,0.215888877880606,0.39812122270069666,-0.11490317027022162,0.6928498143572809
symbol-3-fold-3,momentum3Missing,ALL,0.007074413351938636,1.0,0.0,,0.007074413351938636,INCREASES,470,0,470,0.0023631550984135443,0.0,0.0,0.007074413351938636,0.007074413351938636,0.0,0.007074413351938636
symbol-3-fold-3,momentum3Missing,ENTER,0.007074413351938636,1.0,0.0,,0.007074413351938636,INCREASES,346,0,346,0.0025557851704980624,0.0,0.0,0.007074413351938636,0.007074413351938636,0.0,0.007074413351938636
symbol-3-fold-3,momentum3Missing,RISK_REJECT,0.007074413351938636,1.0,0.0,,0.007074413351938636,INCREASES,6,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-3-fold-3,momentum3Missing,STATE_ALREADY_ENTERED,0.007074413351938636,1.0,0.0,,0.007074413351938636,INCREASES,118,0,118,0.0019184849767969183,0.0,0.0,0.007074413351938636,0.007074413351938636,0.0,0.007074413351938636
symbol-3-fold-3,momentum3Missing,INPUT_UNSCORABLE,0.007074413351938636,1.0,0.0,,0.007074413351938636,INCREASES,0,0,0,,,,,,,
symbol-3-fold-3,momentum3Missing,FALSE_REJECT_HIGH_OPPORTUNITY,0.007074413351938636,1.0,0.0,,0.007074413351938636,INCREASES,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-3-fold-3,momentum3Missing,FALSE_ACCEPT_RISK,0.007074413351938636,1.0,0.0,,0.007074413351938636,INCREASES,50,0,50,0.0004244648011163182,0.0,0.0,0.0,0.00389092734356623,0.0,0.007074413351938636
symbol-3-fold-3,pullback6Missing,ALL,0.005684397263570479,1.0,0.0,,0.005684397263570479,INCREASES,470,0,470,0.002346325679005687,0.0,0.0,0.005684397263570479,0.005684397263570479,0.0,0.005684397263570479
symbol-3-fold-3,pullback6Missing,ENTER,0.005684397263570479,1.0,0.0,,0.005684397263570479,INCREASES,346,0,346,0.002579336330579668,0.0,0.0,0.005684397263570479,0.005684397263570479,0.0,0.005684397263570479
symbol-3-fold-3,pullback6Missing,RISK_REJECT,0.005684397263570479,1.0,0.0,,0.005684397263570479,INCREASES,6,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-3-fold-3,pullback6Missing,STATE_ALREADY_ENTERED,0.005684397263570479,1.0,0.0,,0.005684397263570479,INCREASES,118,0,118,0.001782395752136506,0.0,0.0,0.005684397263570479,0.005684397263570479,0.0,0.005684397263570479
symbol-3-fold-3,pullback6Missing,INPUT_UNSCORABLE,0.005684397263570479,1.0,0.0,,0.005684397263570479,INCREASES,0,0,0,,,,,,,
symbol-3-fold-3,pullback6Missing,FALSE_REJECT_HIGH_OPPORTUNITY,0.005684397263570479,1.0,0.0,,0.005684397263570479,INCREASES,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-3-fold-3,pullback6Missing,FALSE_ACCEPT_RISK,0.005684397263570479,1.0,0.0,,0.005684397263570479,INCREASES,50,0,50,0.0017053191790711436,0.0,0.0,0.005684397263570479,0.005684397263570479,0.0,0.005684397263570479
symbol-3-fold-4,frozenSelectorRidgeScore,ALL,0.04644115246749064,21.801028543021634,58.02548564991349,,0.0021302275888426445,INCREASES,686,0,686,-0.004346559718844119,-0.01760935954509979,-0.05836512844879933,0.06938364635008326,0.09386295053044633,-0.07473355735541959,0.3377604065370439
symbol-3-fold-4,frozenSelectorRidgeScore,ENTER,0.04644115246749064,21.801028543021634,58.02548564991349,,0.0021302275888426445,INCREASES,464,0,464,-0.007924706735421009,-0.020166417823911174,-0.05847413763963259,0.0553940768200895,0.08951954568539922,-0.07150911133455566,0.256701839558259
symbol-3-fold-4,frozenSelectorRidgeScore,RISK_REJECT,0.04644115246749064,21.801028543021634,58.02548564991349,,0.0021302275888426445,INCREASES,3,0,3,0.24613279566039617,0.22474088454074,0.18078147476713816,0.3151565021377832,0.3264584543374135,0.1758970959034046,0.3377604065370439
symbol-3-fold-4,frozenSelectorRidgeScore,STATE_ALREADY_ENTERED,0.04644115246749064,21.801028543021634,58.02548564991349,,0.0021302275888426445,INCREASES,219,0,219,-0.00019668688983062263,-0.010697456697006655,-0.05721740594980794,0.08942594385906173,0.11933772118839639,-0.07473355735541959,0.2094632010268876
symbol-3-fold-4,frozenSelectorRidgeScore,INPUT_UNSCORABLE,0.04644115246749064,21.801028543021634,58.02548564991349,,0.0021302275888426445,INCREASES,0,0,0,,,,,,,
symbol-3-fold-4,frozenSelectorRidgeScore,FALSE_REJECT_HIGH_OPPORTUNITY,0.04644115246749064,21.801028543021634,58.02548564991349,,0.0021302275888426445,INCREASES,1,0,1,0.22474088454074,0.22474088454074,0.22474088454074,0.22474088454074,0.22474088454074,0.22474088454074,0.22474088454074
symbol-3-fold-4,frozenSelectorRidgeScore,FALSE_ACCEPT_RISK,0.04644115246749064,21.801028543021634,58.02548564991349,,0.0021302275888426445,INCREASES,68,0,68,0.011586305505677224,-0.008050238135864985,-0.04609500211697741,0.07393660029360681,0.08806053381351145,-0.06503039151443268,0.2415123285555775
symbol-3-fold-4,directionalMomentum3Pct,ALL,-0.06435545386382704,2.063288538678844,-1.8384855348566267,-1.4552069122328315,-0.031190719406135433,DECREASES,453,233,686,0.00045736625461694587,-0.011954735972628867,-0.06258965326646171,0.09118354881735988,0.10681799463497164,-0.4039072354070124,0.2979075591022174
symbol-3-fold-4,directionalMomentum3Pct,ENTER,-0.06435545386382704,2.063288538678844,-1.8384855348566267,-1.4552069122328315,-0.031190719406135433,DECREASES,302,162,464,-0.0006334605999344782,-0.011954735972628867,-0.06586905022549923,0.08553105029712782,0.10681799463497164,-0.4039072354070124,0.2892198625071086
symbol-3-fold-4,directionalMomentum3Pct,RISK_REJECT,-0.06435545386382704,2.063288538678844,-1.8384855348566267,-1.4552069122328315,-0.031190719406135433,DECREASES,3,0,3,0.19334349488810765,0.2545635076114024,0.05025982691677308,0.28923874880405437,0.2935731539531359,0.027559417950703154,0.2979075591022174
symbol-3-fold-4,directionalMomentum3Pct,STATE_ALREADY_ENTERED,-0.06435545386382704,2.063288538678844,-1.8384855348566267,-1.4552069122328315,-0.031190719406135433,DECREASES,148,71,219,0.00012624878708904,-0.011954735972628867,-0.057343686449951865,0.09166266893112539,0.09860991058072542,-0.22369418994934054,0.2892198625071086
symbol-3-fold-4,directionalMomentum3Pct,INPUT_UNSCORABLE,-0.06435545386382704,2.063288538678844,-1.8384855348566267,-1.4552069122328315,-0.031190719406135433,DECREASES,0,0,0,,,,,,,
symbol-3-fold-4,directionalMomentum3Pct,FALSE_REJECT_HIGH_OPPORTUNITY,-0.06435545386382704,2.063288538678844,-1.8384855348566267,-1.4552069122328315,-0.031190719406135433,DECREASES,1,0,1,0.2545635076114024,0.2545635076114024,0.2545635076114024,0.2545635076114024,0.2545635076114024,0.2545635076114024,0.2545635076114024
symbol-3-fold-4,directionalMomentum3Pct,FALSE_ACCEPT_RISK,-0.06435545386382704,2.063288538678844,-1.8384855348566267,-1.4552069122328315,-0.031190719406135433,DECREASES,67,1,68,0.019141759724667626,0.02333545208980444,-0.09770912278778547,0.13008935193367777,0.1530359970558592,-0.4039072354070124,0.2882094731515485
symbol-3-fold-4,directionalPullback6Pct,ALL,-0.0838364121009848,2.9116459400415273,-6.062011218163415,-5.789473684210522,-0.02879347758188933,DECREASES,407,279,686,-0.010203344830438325,-0.007847303374096034,-0.11022959247133078,0.06803256784152306,0.14538114457630943,-0.17454638411134993,0.4472065382689393
symbol-3-fold-4,directionalPullback6Pct,ENTER,-0.0838364121009848,2.9116459400415273,-6.062011218163415,-5.789473684210522,-0.02879347758188933,DECREASES,267,197,464,-0.006283359564209342,-0.007847303374096034,-0.09263258192239356,0.06863219712921212,0.14455761817641122,-0.17454638411134993,0.3930669732377227
symbol-3-fold-4,directionalPullback6Pct,RISK_REJECT,-0.0838364121009848,2.9116459400415273,-6.062011218163415,-5.789473684210522,-0.02879347758188933,DECREASES,3,0,3,0.3511302717744202,0.42663611485117464,0.20425695746794945,0.4430924535853864,0.4451494959271628,0.17954816220314665,0.4472065382689393
symbol-3-fold-4,directionalPullback6Pct,STATE_ALREADY_ENTERED,-0.0838364121009848,2.9116459400415273,-6.062011218163415,-5.789473684210522,-0.02879347758188933,DECREASES,137,82,219,-0.023458477311464918,-0.007847303374096034,-0.12591046686040477,0.039371677742801606,0.14538114457630943,-0.1656686417942208,0.29237487397334194
symbol-3-fold-4,directionalPullback6Pct,INPUT_UNSCORABLE,-0.0838364121009848,2.9116459400415273,-6.062011218163415,-5.789473684210522,-0.02879347758188933,DECREASES,0,0,0,,,,,,,
symbol-3-fold-4,directionalPullback6Pct,FALSE_REJECT_HIGH_OPPORTUNITY,-0.0838364121009848,2.9116459400415273,-6.062011218163415,-5.789473684210522,-0.02879347758188933,DECREASES,1,0,1,0.42663611485117464,0.42663611485117464,0.42663611485117464,0.42663611485117464,0.42663611485117464,0.42663611485117464,0.42663611485117464
symbol-3-fold-4,directionalPullback6Pct,FALSE_ACCEPT_RISK,-0.0838364121009848,2.9116459400415273,-6.062011218163415,-5.789473684210522,-0.02879347758188933,DECREASES,57,11,68,0.027663563352368352,-0.00726966693452546,-0.08851764560276311,0.1518177817606206,0.1936632289518267,-0.10860712247343533,0.3930669732377227
symbol-3-fold-4,momentum3Missing,ALL,0.005922201566200513,1.0,0.0,,0.005922201566200513,INCREASES,686,0,686,0.002011476625254693,0.0,0.0,0.005922201566200513,0.005922201566200513,0.0,0.005922201566200513
symbol-3-fold-4,momentum3Missing,ENTER,0.005922201566200513,1.0,0.0,,0.005922201566200513,INCREASES,464,0,464,0.0020676652019924204,0.0,0.0,0.005922201566200513,0.005922201566200513,0.0,0.005922201566200513
symbol-3-fold-4,momentum3Missing,RISK_REJECT,0.005922201566200513,1.0,0.0,,0.005922201566200513,INCREASES,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-3-fold-4,momentum3Missing,STATE_ALREADY_ENTERED,0.005922201566200513,1.0,0.0,,0.005922201566200513,INCREASES,219,0,219,0.001919983156165463,0.0,0.0,0.005922201566200513,0.005922201566200513,0.0,0.005922201566200513
symbol-3-fold-4,momentum3Missing,INPUT_UNSCORABLE,0.005922201566200513,1.0,0.0,,0.005922201566200513,INCREASES,0,0,0,,,,,,,
symbol-3-fold-4,momentum3Missing,FALSE_REJECT_HIGH_OPPORTUNITY,0.005922201566200513,1.0,0.0,,0.005922201566200513,INCREASES,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-3-fold-4,momentum3Missing,FALSE_ACCEPT_RISK,0.005922201566200513,1.0,0.0,,0.005922201566200513,INCREASES,68,0,68,8.709119950294872e-05,0.0,0.0,0.0,0.0,0.0,0.005922201566200513
symbol-3-fold-4,pullback6Missing,ALL,0.03513212361305534,1.0,0.0,,0.03513212361305534,INCREASES,686,0,686,0.014288429282860698,0.0,0.0,0.03513212361305534,0.03513212361305534,0.0,0.03513212361305534
symbol-3-fold-4,pullback6Missing,ENTER,0.03513212361305534,1.0,0.0,,0.03513212361305534,INCREASES,464,0,464,0.014916009378818753,0.0,0.0,0.03513212361305534,0.03513212361305534,0.0,0.03513212361305534
symbol-3-fold-4,pullback6Missing,RISK_REJECT,0.03513212361305534,1.0,0.0,,0.03513212361305534,INCREASES,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-3-fold-4,pullback6Missing,STATE_ALREADY_ENTERED,0.03513212361305534,1.0,0.0,,0.03513212361305534,INCREASES,219,0,219,0.01315449377292483,0.0,0.0,0.03513212361305534,0.03513212361305534,0.0,0.03513212361305534
symbol-3-fold-4,pullback6Missing,INPUT_UNSCORABLE,0.03513212361305534,1.0,0.0,,0.03513212361305534,INCREASES,0,0,0,,,,,,,
symbol-3-fold-4,pullback6Missing,FALSE_REJECT_HIGH_OPPORTUNITY,0.03513212361305534,1.0,0.0,,0.03513212361305534,INCREASES,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-3-fold-4,pullback6Missing,FALSE_ACCEPT_RISK,0.03513212361305534,1.0,0.0,,0.03513212361305534,INCREASES,68,0,68,0.005683137643288363,0.0,0.0,0.03513212361305534,0.03513212361305534,0.0,0.03513212361305534
symbol-4-fold-1,frozenSelectorRidgeScore,ALL,-0.01396143076992904,19.80953076344829,54.39089732910555,,-0.0007047835174213254,DECREASES,155,0,155,0.0009851041786417144,0.006356687680577043,-0.03970622929747091,0.01724007185794074,0.018376599331129076,-0.08210788840014378,0.020940422677503585
symbol-4-fold-1,frozenSelectorRidgeScore,ENTER,-0.01396143076992904,19.80953076344829,54.39089732910555,,-0.0007047835174213254,DECREASES,104,0,104,0.004255270927166218,0.007845510060162774,-0.019968415770702113,0.01756244511517075,0.018528005445966497,-0.08179629224008898,0.020940422677503585
symbol-4-fold-1,frozenSelectorRidgeScore,RISK_REJECT,-0.01396143076992904,19.80953076344829,54.39089732910555,,-0.0007047835174213254,DECREASES,6,0,6,-0.03822724799567237,-0.04023450227428831,-0.05633170135998237,-0.01820018206071651,-0.008047768207709444,-0.05641634306795246,0.002104645645297623
symbol-4-fold-1,frozenSelectorRidgeScore,STATE_ALREADY_ENTERED,-0.01396143076992904,19.80953076344829,54.39089732910555,,-0.0007047835174213254,DECREASES,45,0,45,-0.0013443009058174834,0.004086054897818145,-0.05289992190755802,0.01677054639411197,0.017828387670086675,-0.08210788840014378,0.01944028148281099
symbol-4-fold-1,frozenSelectorRidgeScore,INPUT_UNSCORABLE,-0.01396143076992904,19.80953076344829,54.39089732910555,,-0.0007047835174213254,DECREASES,0,0,0,,,,,,,
symbol-4-fold-1,frozenSelectorRidgeScore,FALSE_REJECT_HIGH_OPPORTUNITY,-0.01396143076992904,19.80953076344829,54.39089732910555,,-0.0007047835174213254,DECREASES,2,0,2,-0.018404587093473593,-0.018404587093473593,-0.036862896558367685,-0.001997200902456619,5.372237142049936e-05,-0.03891381983224481,0.002104645645297623
symbol-4-fold-1,frozenSelectorRidgeScore,FALSE_ACCEPT_RISK,-0.01396143076992904,19.80953076344829,54.39089732910555,,-0.0007047835174213254,DECREASES,9,0,9,-0.0007204288084917969,0.0029154267081457175,-0.017348066933958788,0.011243328294821251,0.014701918123241455,-0.0198954583153701,0.018160507951661665
symbol-4-fold-1,directionalMomentum3Pct,ALL,-0.14833633874347812,2.3873101606039566,-2.127873858961997,-1.6000000000000014,-0.06213534428469532,DECREASES,92,63,155,-0.0035358584133182635,-0.03279962396549431,-0.13789928557875325,0.12541610341317455,0.1802149723325482,-0.30428328207093236,0.8973937449080669
symbol-4-fold-1,directionalMomentum3Pct,ENTER,-0.14833633874347812,2.3873101606039566,-2.127873858961997,-1.6000000000000014,-0.06213534428469532,DECREASES,58,46,104,-0.030405361657863967,-0.03279962396549431,-0.14831832196795483,0.07701630384697407,0.12143896081502081,-0.2890246146562005,0.19787784169143688
symbol-4-fold-1,directionalMomentum3Pct,RISK_REJECT,-0.14833633874347812,2.3873101606039566,-2.127873858961997,-1.6000000000000014,-0.06213534428469532,DECREASES,6,0,6,0.5458004103489034,0.6444756287376845,0.20046508136898109,0.7709346868228757,0.8341642158654713,0.17893924725181226,0.8973937449080669
symbol-4-fold-1,directionalMomentum3Pct,STATE_ALREADY_ENTERED,-0.14833633874347812,2.3873101606039566,-2.127873858961997,-1.6000000000000014,-0.06213534428469532,DECREASES,28,17,45,-0.014682286749775519,-0.03279962396549431,-0.13221617482100692,0.11811556984025581,0.1439316606346567,-0.30428328207093236,0.6444756287376845
symbol-4-fold-1,directionalMomentum3Pct,INPUT_UNSCORABLE,-0.14833633874347812,2.3873101606039566,-2.127873858961997,-1.6000000000000014,-0.06213534428469532,DECREASES,0,0,0,,,,,,,
symbol-4-fold-1,directionalMomentum3Pct,FALSE_REJECT_HIGH_OPPORTUNITY,-0.14833633874347812,2.3873101606039566,-2.127873858961997,-1.6000000000000014,-0.06213534428469532,DECREASES,2,0,2,0.7709346868228757,0.7709346868228757,0.6571215345462036,0.8721019332910286,0.8847478390995477,0.6444756287376845,0.8973937449080669
symbol-4-fold-1,directionalMomentum3Pct,FALSE_ACCEPT_RISK,-0.14833633874347812,2.3873101606039566,-2.127873858961997,-1.6000000000000014,-0.06213534428469532,DECREASES,9,0,9,0.008855292600943093,0.011726707691800495,-0.10898800873327034,0.10122886550539326,0.1422102648464961,-0.13221617482100692,0.18319166418759902
symbol-4-fold-1,directionalPullback6Pct,ALL,-0.21328418585797837,2.5457225292110897,-5.608631445313377,-5.108556832694767,-0.08378139542335526,DECREASES,79,76,155,-0.043748050500127235,-0.041896948860981026,-0.2908099603262644,0.03583599983367978,0.3369972728819842,-0.4698989689036646,0.9304817038786427
symbol-4-fold-1,directionalPullback6Pct,ENTER,-0.21328418585797837,2.5457225292110897,-5.608631445313377,-5.108556832694767,-0.08378139542335526,DECREASES,48,56,104,-0.055419648881339115,-0.041896948860981026,-0.26456810231007893,0.023462568885562845,0.14722936428364786,-0.4698989689036646,0.36559417105223313
symbol-4-fold-1,directionalPullback6Pct,RISK_REJECT,-0.21328418585797837,2.5457225292110897,-5.608631445313377,-5.108556832694767,-0.08378139542335526,DECREASES,6,0,6,0.6377338794248268,0.5773684738882762,0.4936172590828689,0.8142988337015329,0.8723902687900877,0.46570018748106656,0.9304817038786427
symbol-4-fold-1,directionalPullback6Pct,STATE_ALREADY_ENTERED,-0.21328418585797837,2.5457225292110897,-5.608631445313377,-5.108556832694767,-0.08378139542335526,DECREASES,25,20,45,-0.1076379471202092,-0.041896948860981026,-0.32292463504596,-0.041896948860981026,-0.012102026786387866,-0.3877603459395911,0.3632861789529068
symbol-4-fold-1,directionalPullback6Pct,INPUT_UNSCORABLE,-0.21328418585797837,2.5457225292110897,-5.608631445313377,-5.108556832694767,-0.08378139542335526,DECREASES,0,0,0,,,,,,,
symbol-4-fold-1,directionalPullback6Pct,FALSE_REJECT_HIGH_OPPORTUNITY,-0.21328418585797837,2.5457225292110897,-5.608631445313377,-5.108556832694767,-0.08378139542335526,DECREASES,2,0,2,0.7539250888834594,0.7539250888834594,0.5950241353877945,0.895170380879606,0.9128260423791243,0.5773684738882762,0.9304817038786427
symbol-4-fold-1,directionalPullback6Pct,FALSE_ACCEPT_RISK,-0.21328418585797837,2.5457225292110897,-5.608631445313377,-5.108556832694767,-0.08378139542335526,DECREASES,7,2,9,0.012173713969109075,-0.041896948860981026,-0.16493334313604757,0.19298024745742265,0.23730437290322332,-0.18210028233488698,0.2816284983490241
symbol-4-fold-1,momentum3Missing,ALL,-0.04159079553682789,1.0,0.0,,-0.04159079553682789,DECREASES,155,0,155,-0.01690464592787198,-0.0,-0.04159079553682789,-0.0,-0.0,-0.04159079553682789,-0.0
symbol-4-fold-1,momentum3Missing,ENTER,-0.04159079553682789,1.0,0.0,,-0.04159079553682789,DECREASES,104,0,104,-0.01839592879513541,-0.0,-0.04159079553682789,-0.0,-0.0,-0.04159079553682789,-0.0
symbol-4-fold-1,momentum3Missing,RISK_REJECT,-0.04159079553682789,1.0,0.0,,-0.04159079553682789,DECREASES,6,0,6,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
symbol-4-fold-1,momentum3Missing,STATE_ALREADY_ENTERED,-0.04159079553682789,1.0,0.0,,-0.04159079553682789,DECREASES,45,0,45,-0.015712078313912758,-0.0,-0.04159079553682789,-0.0,-0.0,-0.04159079553682789,-0.0
symbol-4-fold-1,momentum3Missing,INPUT_UNSCORABLE,-0.04159079553682789,1.0,0.0,,-0.04159079553682789,DECREASES,0,0,0,,,,,,,
symbol-4-fold-1,momentum3Missing,FALSE_REJECT_HIGH_OPPORTUNITY,-0.04159079553682789,1.0,0.0,,-0.04159079553682789,DECREASES,2,0,2,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
symbol-4-fold-1,momentum3Missing,FALSE_ACCEPT_RISK,-0.04159079553682789,1.0,0.0,,-0.04159079553682789,DECREASES,9,0,9,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
symbol-4-fold-1,pullback6Missing,ALL,-0.031549035342965076,1.0,0.0,,-0.031549035342965076,DECREASES,155,0,155,-0.015469204426228038,-0.0,-0.031549035342965076,-0.0,-0.0,-0.031549035342965076,-0.0
symbol-4-fold-1,pullback6Missing,ENTER,-0.031549035342965076,1.0,0.0,,-0.031549035342965076,DECREASES,104,0,104,-0.016987942107750426,-0.031549035342965076,-0.031549035342965076,-0.0,-0.0,-0.031549035342965076,-0.0
symbol-4-fold-1,pullback6Missing,RISK_REJECT,-0.031549035342965076,1.0,0.0,,-0.031549035342965076,DECREASES,6,0,6,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
symbol-4-fold-1,pullback6Missing,STATE_ALREADY_ENTERED,-0.031549035342965076,1.0,0.0,,-0.031549035342965076,DECREASES,45,0,45,-0.014021793485762256,-0.0,-0.031549035342965076,-0.0,-0.0,-0.031549035342965076,-0.0
symbol-4-fold-1,pullback6Missing,INPUT_UNSCORABLE,-0.031549035342965076,1.0,0.0,,-0.031549035342965076,DECREASES,0,0,0,,,,,,,
symbol-4-fold-1,pullback6Missing,FALSE_REJECT_HIGH_OPPORTUNITY,-0.031549035342965076,1.0,0.0,,-0.031549035342965076,DECREASES,2,0,2,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
symbol-4-fold-1,pullback6Missing,FALSE_ACCEPT_RISK,-0.031549035342965076,1.0,0.0,,-0.031549035342965076,DECREASES,9,0,9,-0.007010896742881128,-0.0,-0.031549035342965076,-0.0,-0.0,-0.031549035342965076,-0.0
symbol-4-fold-2,frozenSelectorRidgeScore,ALL,0.01101713165016034,20.15943913671579,53.86372381706832,,0.0005464999088241083,INCREASES,334,0,334,-0.00035632787852883543,-0.004340722130637697,-0.01377536039135233,0.013449956772197857,0.02762523775613566,-0.018651777215295193,0.0642049651481013
symbol-4-fold-2,frozenSelectorRidgeScore,ENTER,0.01101713165016034,20.15943913671579,53.86372381706832,,0.0005464999088241083,INCREASES,248,0,248,-0.0021694984959056305,-0.005059014351665655,-0.013965028226858743,0.00996496544070597,0.018066314832389237,-0.017339593995800262,0.06297416754673628
symbol-4-fold-2,frozenSelectorRidgeScore,RISK_REJECT,0.01101713165016034,20.15943913671579,53.86372381706832,,0.0005464999088241083,INCREASES,4,0,4,0.042424977248045,0.047110100588638446,0.014727905399874813,0.06355313408360161,0.06356287641938435,0.011907089059735991,0.0635726187551671
symbol-4-fold-2,frozenSelectorRidgeScore,STATE_ALREADY_ENTERED,0.01101713165016034,20.15943913671579,53.86372381706832,,0.0005464999088241083,INCREASES,82,0,82,0.0030405147141925044,-0.0020294139464660807,-0.012146660671032615,0.025373251152248925,0.033987809383078854,-0.018651777215295193,0.0642049651481013
symbol-4-fold-2,frozenSelectorRidgeScore,INPUT_UNSCORABLE,0.01101713165016034,20.15943913671579,53.86372381706832,,0.0005464999088241083,INCREASES,0,0,0,,,,,,,
symbol-4-fold-2,frozenSelectorRidgeScore,FALSE_REJECT_HIGH_OPPORTUNITY,0.01101713165016034,20.15943913671579,53.86372381706832,,0.0005464999088241083,INCREASES,2,0,2,0.06354014430255793,0.06354014430255793,0.06351091729520966,0.06356612386464527,0.06356937130990618,0.06350766984994875,0.0635726187551671
symbol-4-fold-2,frozenSelectorRidgeScore,FALSE_ACCEPT_RISK,0.01101713165016034,20.15943913671579,53.86372381706832,,0.0005464999088241083,INCREASES,29,0,29,0.003941196178058218,0.0013790302628322827,-0.01079971199231989,0.01775360425322756,0.02422593108425342,-0.012750222871812607,0.02901281694359712
symbol-4-fold-2,directionalMomentum3Pct,ALL,-0.14301737532164824,2.1271025692749843,-1.93825190114656,-1.5503875968992276,-0.06723576821704241,DECREASES,196,138,334,-0.0016532482202892614,-0.02607835446003806,-0.13656039760828348,0.13421541040483925,0.2423117525729775,-0.259069198966069,0.7101272471412983
symbol-4-fold-2,directionalMomentum3Pct,ENTER,-0.14301737532164824,2.1271025692749843,-1.93825190114656,-1.5503875968992276,-0.06723576821704241,DECREASES,133,115,248,-0.017267606114620283,-0.02607835446003806,-0.1397284001842276,0.10175320236735293,0.1706465772575186,-0.259069198966069,0.3893769035938133
symbol-4-fold-2,directionalMomentum3Pct,RISK_REJECT,-0.14301737532164824,2.1271025692749843,-1.93825190114656,-1.5503875968992276,-0.06723576821704241,DECREASES,4,0,4,0.5872714842882883,0.6893241010345401,0.32154205799052593,0.7101272471412983,0.7101272471412983,0.2603104879427749,0.7101272471412983
symbol-4-fold-2,directionalMomentum3Pct,STATE_ALREADY_ENTERED,-0.14301737532164824,2.1271025692749843,-1.93825190114656,-1.5503875968992276,-0.06723576821704241,DECREASES,59,23,82,0.016842627728000773,-0.02607835446003806,-0.1303198555717319,0.20078042174010724,0.4011449173514492,-0.22305884621592853,0.7101272471412983
symbol-4-fold-2,directionalMomentum3Pct,INPUT_UNSCORABLE,-0.14301737532164824,2.1271025692749843,-1.93825190114656,-1.5503875968992276,-0.06723576821704241,DECREASES,0,0,0,,,,,,,
symbol-4-fold-2,directionalMomentum3Pct,FALSE_REJECT_HIGH_OPPORTUNITY,-0.14301737532164824,2.1271025692749843,-1.93825190114656,-1.5503875968992276,-0.06723576821704241,DECREASES,2,0,2,0.7101272471412983,0.7101272471412983,0.7101272471412983,0.7101272471412983,0.7101272471412983,0.7101272471412983,0.7101272471412983
symbol-4-fold-2,directionalMomentum3Pct,FALSE_ACCEPT_RISK,-0.14301737532164824,2.1271025692749843,-1.93825190114656,-1.5503875968992276,-0.06723576821704241,DECREASES,24,5,29,0.012612013106573148,-0.02607835446003806,-0.14865688326728926,0.2511354499717028,0.28580887120460297,-0.18244060612757884,0.38093355438986404
symbol-4-fold-2,directionalPullback6Pct,ALL,-0.13645595686408643,2.635429244782471,-5.5206048727893595,-5.0847457627118615,-0.051777507263470295,DECREASES,180,154,334,-0.006030453335853102,-0.022567698237887353,-0.1707022271110939,0.123946920427602,0.3613756818937781,-0.28584315889960055,0.5851803277756008
symbol-4-fold-2,directionalPullback6Pct,ENTER,-0.13645595686408643,2.635429244782471,-5.5206048727893595,-5.0847457627118615,-0.051777507263470295,DECREASES,118,130,248,-0.010974591808345101,-0.022567698237887353,-0.15058486258179782,0.08113027615405617,0.1640892040413408,-0.28584315889960055,0.5062206915897469
symbol-4-fold-2,directionalPullback6Pct,RISK_REJECT,-0.13645595686408643,2.635429244782471,-5.5206048727893595,-5.0847457627118615,-0.051777507263470295,DECREASES,4,0,4,0.43836405287637803,0.40345010091806666,0.3613756818937781,0.5432835854256272,0.5642319566006139,0.3613756818937781,0.5851803277756008
symbol-4-fold-2,directionalPullback6Pct,STATE_ALREADY_ENTERED,-0.13645595686408643,2.635429244782471,-5.5206048727893595,-5.0847457627118615,-0.051777507263470295,DECREASES,58,24,82,-0.012755229965986136,-0.022567698237887353,-0.19394744725531443,0.28122378501361084,0.3613756818937781,-0.2470585092640422,0.4042019052827157
symbol-4-fold-2,directionalPullback6Pct,INPUT_UNSCORABLE,-0.13645595686408643,2.635429244782471,-5.5206048727893595,-5.0847457627118615,-0.051777507263470295,DECREASES,0,0,0,,,,,,,
