cohort,policy,horizonMinutes,metric,ES95,max,mean,median,min,n,negativeRate,p05,p10,p25,p75,p90,p95,positiveRate,zeroRate
FIRST_HIGH_TOUCH3,IMMEDIATE,15,downside,12.857142857142858,14.28571428571429,2.8434914199773593,0.9835801274896583,0.0,88,0.0,0.0,0.0,0.0,4.301242236024841,8.160919540229877,12.5,0.6931818181818182,0.3068181818181818
FIRST_HIGH_TOUCH3,IMMEDIATE,30,upside,15.543379534377753,18.95131086142321,5.000216082991844,4.355121097169534,0.0,88,0.0,0.0,0.0,0.0,7.729018573721619,12.5,13.020716685330349,0.6931818181818182,0.3068181818181818
FIRST_HIGH_TOUCH3,IMMEDIATE,30,downside,12.928571428571429,14.28571428571429,3.090009343738135,1.7320199382862556,0.0,88,0.0,0.0,0.0,0.0,4.347826086956519,11.111111111111116,12.5,0.7272727272727273,0.2727272727272727
FIRST_HIGH_TOUCH3,IMMEDIATE,60,upside,24.872129864387112,33.09090909090908,5.974181939704802,4.438152498135716,0.0,88,0.0,0.0,0.0,0.0,8.43568351775048,13.250789623569611,15.977485380116956,0.7159090909090909,0.2840909090909091
FIRST_HIGH_TOUCH3,IMMEDIATE,60,downside,13.642857142857144,17.85714285714286,3.527679241808528,2.086956521739131,0.0,88,0.0,0.0,0.0,0.24611382685952032,4.761904761904767,11.111111111111116,12.5,0.7727272727272727,0.22727272727272727
FIRST_HIGH_TOUCH3,OBSERVE5_DELAY_DIP10,5,upside,13.214285714285712,14.28571428571428,2.323740281333343,0.9067499452114824,0.0,88,0.0,0.0,0.0,0.0,3.6409874984974167,5.350877192982452,12.013888888888879,0.6022727272727273,0.3977272727272727
FIRST_HIGH_TOUCH3,OBSERVE5_DELAY_DIP10,5,downside,10.652831348195587,12.5,1.9670211748657345,0.5742780840667316,0.0,88,0.0,0.0,0.0,0.0,3.2981220657277017,5.078947368421057,7.282608695652159,0.5795454545454546,0.42045454545454547
FIRST_HIGH_TOUCH3,OBSERVE5_DELAY_DIP10,10,upside,13.239108409321174,14.28571428571428,2.795825384215073,1.849112426035504,0.0,88,0.0,0.0,0.0,0.0,4.020408163265304,5.843563109852059,12.5,0.6704545454545454,0.32954545454545453
FIRST_HIGH_TOUCH3,OBSERVE5_DELAY_DIP10,10,downside,11.944444444444446,12.5,2.8902050606375957,2.0442219440967913,0.0,88,0.0,0.0,0.0,0.0,4.347826086956519,6.1965811965811906,10.533480500367906,0.6931818181818182,0.3068181818181818
FIRST_HIGH_TOUCH3,OBSERVE5_DELAY_DIP10,15,upside,13.239108409321174,14.28571428571428,3.019831796110829,1.9567892793655117,0.0,88,0.0,0.0,0.0,0.0,4.397233201581025,7.863472023642574,12.5,0.6818181818181818,0.3181818181818182
FIRST_HIGH_TOUCH3,OBSERVE5_DELAY_DIP10,15,downside,12.222222222222223,12.5,3.2449892532336335,3.0303030303030276,0.0,88,0.0,0.0,0.0,0.0,4.804981203007522,7.993311036789293,11.111111111111116,0.7386363636363636,0.26136363636363635
FIRST_HIGH_TOUCH3,OBSERVE5_DELAY_DIP10,30,upside,14.145227103686798,15.464813205907912,3.649165041384444,2.588028169014067,0.0,88,0.0,0.0,0.0,0.0,5.000000000000004,11.111111111111116,12.580673758865252,0.7159090909090909,0.2840909090909091
FIRST_HIGH_TOUCH3,OBSERVE5_DELAY_DIP10,30,downside,13.287671232876711,16.43835616438356,3.669190163120565,3.3150183150183143,0.0,88,0.0,0.0,0.0,0.49781158878061393,5.032051282051284,7.993311036789293,12.013888888888879,0.7727272727272727,0.22727272727272727
FIRST_HIGH_TOUCH3,OBSERVE5_DELAY_DIP10,60,upside,19.902450590324356,27.19374456993919,4.451104836604158,3.0108780108780153,0.0,76,0.0,0.0,0.0,0.05976095617529209,5.065789473684212,12.5,14.28571428571428,0.75,0.25
FIRST_HIGH_TOUCH3,OBSERVE5_DELAY_DIP10,60,downside,13.48458904109589,16.43835616438356,4.285633460424104,3.840009830425167,0.0,76,0.0,0.0,0.0,1.9213420603082731,5.263157894736848,9.903381642512082,12.130905511811026,0.8157894736842105,0.18421052631578946
FIRST_HIGH_TOUCH3,WAIT10,5,upside,13.571428571428568,14.28571428571428,2.3072946908040253,0.7172498591116461,0.0,88,0.0,0.0,0.0,0.0,3.4691065248045216,5.350877192982452,12.5,0.625,0.375
FIRST_HIGH_TOUCH3,WAIT10,5,downside,8.862753902736118,12.5,1.7816150320903648,0.4059680777237895,0.0,88,0.0,0.0,0.0,0.0,3.2499196227628397,5.053727008712489,5.833217124529356,0.5340909090909091,0.4659090909090909
FIRST_HIGH_TOUCH3,WAIT10,10,upside,13.571428571428568,14.28571428571428,2.8894003852015064,1.3206231109044286,0.0,88,0.0,0.0,0.0,0.0,4.008064516129034,9.127630511134615,12.5,0.6818181818181818,0.3181818181818182
FIRST_HIGH_TOUCH3,WAIT10,10,downside,11.572088173964849,12.5,2.5147127142739034,1.7412182607551618,0.0,88,0.0,0.0,0.0,0.0,4.0787291237703,5.9704963784969145,8.869207200306382,0.6363636363636364,0.36363636363636365
FIRST_HIGH_TOUCH3,WAIT10,15,upside,13.589340546863573,14.28571428571428,3.3516143763544344,2.3993808049535548,0.0,88,0.0,0.0,0.0,0.0,4.761904761904767,9.127630511134615,12.5,0.7272727272727273,0.2727272727272727
FIRST_HIGH_TOUCH3,WAIT10,15,downside,11.68140589569161,12.5,2.619897253451848,1.881748982120729,0.0,88,0.0,0.0,0.0,0.0,4.1666666666666625,5.9704963784969145,9.604612354325099,0.6477272727272727,0.3522727272727273
FIRST_HIGH_TOUCH3,WAIT10,30,upside,14.413737329705398,16.621983914209125,4.076460680112001,3.327796234772984,0.0,88,0.0,0.0,0.0,0.2660129248640064,5.555555555555558,11.97837951301427,12.558213920163768,0.7613636363636364,0.23863636363636365
FIRST_HIGH_TOUCH3,WAIT10,30,downside,12.539123630672927,14.084507042253524,3.020202177391206,2.7000964320154255,0.0,88,0.0,0.0,0.0,0.0,4.347826086956519,6.310483870967736,10.936507936507937,0.6590909090909091,0.3409090909090909
FIRST_HIGH_TOUCH3,WAIT10,60,upside,19.959783211472747,28.127623845507976,4.810248927335922,3.327796234772984,0.0,74,0.0,0.0,0.0,0.43963379744421105,6.1009604968585265,12.5,14.28571428571428,0.7972972972972973,0.20270270270270271
FIRST_HIGH_TOUCH3,WAIT10,60,downside,12.89612676056338,14.084507042253524,3.8464140906940747,3.5167115545940266,0.0,74,0.0,0.0,0.0,0.07575757575757625,5.167417682566599,8.446775844421701,11.597222222222218,0.7432432432432432,0.25675675675675674
FIRST_HIGH_TOUCH3,WAIT5,5,upside,13.214285714285712,14.28571428571428,2.3214261083279535,0.9067499452114824,0.0,88,0.0,0.0,0.0,0.0,3.6409874984974167,5.350877192982452,12.013888888888879,0.6022727272727273,0.3977272727272727
FIRST_HIGH_TOUCH3,WAIT5,5,downside,10.652831348195587,12.5,1.9642631485188509,0.4536177575070244,0.0,88,0.0,0.0,0.0,0.0,3.2981220657277017,5.078947368421057,7.282608695652159,0.5795454545454546,0.42045454545454547
FIRST_HIGH_TOUCH3,WAIT5,10,upside,13.239108409321174,14.28571428571428,2.7935112112096827,1.849112426035504,0.0,88,0.0,0.0,0.0,0.0,4.020408163265304,5.843563109852059,12.5,0.6704545454545454,0.32954545454545453
FIRST_HIGH_TOUCH3,WAIT5,10,downside,11.944444444444446,12.5,2.9208869942536633,2.2088679551729773,0.0,88,0.0,0.0,0.0,0.0,4.39241129081852,6.1965811965811906,10.533480500367906,0.6931818181818182,0.3068181818181818
FIRST_HIGH_TOUCH3,WAIT5,15,upside,13.239108409321174,14.28571428571428,3.017517623105439,1.9567892793655117,0.0,88,0.0,0.0,0.0,0.0,4.397233201581025,7.863472023642574,12.5,0.6818181818181818,0.3181818181818182
FIRST_HIGH_TOUCH3,WAIT5,15,downside,12.222222222222223,12.5,3.275671186849701,3.0303030303030276,0.0,88,0.0,0.0,0.0,0.0,4.804981203007522,7.993311036789293,11.111111111111116,0.7386363636363636,0.26136363636363635
FIRST_HIGH_TOUCH3,WAIT5,30,upside,14.145227103686798,15.464813205907912,3.6392497738214376,2.588028169014067,0.0,88,0.0,0.0,0.0,0.0,5.000000000000004,11.111111111111116,12.580673758865252,0.7159090909090909,0.2840909090909091
FIRST_HIGH_TOUCH3,WAIT5,30,downside,13.287671232876711,16.43835616438356,3.6604036057486047,3.2915441366145606,0.0,88,0.0,0.0,0.0,0.49781158878061393,5.000000000000004,7.993311036789293,12.013888888888879,0.7727272727272727,0.22727272727272727
FIRST_HIGH_TOUCH3,WAIT5,60,upside,19.902450590324356,27.19374456993919,4.435256537393033,3.0108780108780153,0.0,76,0.0,0.0,0.0,0.05304101838755071,5.065789473684212,12.5,14.28571428571428,0.75,0.25
FIRST_HIGH_TOUCH3,WAIT5,60,downside,13.48458904109589,16.43835616438356,4.311750774995423,3.840009830425167,0.0,76,0.0,0.0,0.0,1.9213420603082731,5.291889245961654,9.903381642512082,12.130905511811026,0.8157894736842105,0.18421052631578946
NO_FIRST_CLOSED_DIP,DIP_CLOSE_FALLBACK10,5,upside,7.5999591866928595,14.28571428571428,1.004055046412871,0.3872220472913246,0.0,550,0.0,0.0,0.0,0.0,1.024066344832214,2.5857385398981405,4.272057892009128,0.6672727272727272,0.3327272727272727
NO_FIRST_CLOSED_DIP,DIP_CLOSE_FALLBACK10,5,downside,7.607393971502998,31.25,1.0539615215636762,0.46901219903086044,0.0,550,0.0,0.0,0.0,0.0,1.253922594142265,2.500000000000002,3.729166666666671,0.6909090909090909,0.3090909090909091
NO_FIRST_CLOSED_DIP,DIP_CLOSE_FALLBACK10,10,upside,8.753965391531981,14.28571428571428,1.3470806376783877,0.6091376836689255,0.0,550,0.0,0.0,0.0,0.0,1.5952757440540533,3.5370043987618462,5.046610169491529,0.7472727272727273,0.25272727272727274
NO_FIRST_CLOSED_DIP,DIP_CLOSE_FALLBACK10,10,downside,9.328479210442728,31.25,1.4611473000993969,0.786893704850361,0.0,550,0.0,0.0,0.0,0.1670168067226918,1.7598756602112657,3.4510965376207663,4.912011173184351,0.7836363636363637,0.21636363636363637
NO_FIRST_CLOSED_DIP,DIP_CLOSE_FALLBACK10,15,upside,9.492753054858595,14.28571428571428,1.61584678293658,0.8256364813741923,0.0,550,0.0,0.0,0.0,0.21999091163311113,2.083333333333326,4.207044519935642,5.5972696245733795,0.7945454545454546,0.20545454545454545
NO_FIRST_CLOSED_DIP,DIP_CLOSE_FALLBACK10,15,downside,9.718195132473973,31.25,1.6422129049427319,0.9318914895376729,0.0,550,0.0,0.0,0.0,0.24533195177889877,1.9607843137254943,3.7615979381443303,5.242562929061783,0.8072727272727273,0.19272727272727272
NO_FIRST_CLOSED_DIP,DIP_CLOSE_FALLBACK10,30,upside,11.089130891550163,16.621983914209125,2.0776270656288167,1.1300968281242718,0.0,550,0.0,0.0,0.0,0.38845547899701294,2.5848164627363834,5.017241379310352,7.450980392156868,0.8472727272727273,0.15272727272727274
NO_FIRST_CLOSED_DIP,DIP_CLOSE_FALLBACK10,30,downside,10.256439322384406,31.25,2.0385449384214653,1.4579329442363176,0.0,550,0.0,0.0,0.0,0.49439501460725455,2.7175083449983815,4.327912379688009,6.081854710948516,0.8618181818181818,0.13818181818181818
NO_FIRST_CLOSED_DIP,DIP_CLOSE_FALLBACK10,60,upside,13.899787855144455,28.127623845507976,2.6268293829310063,1.5151515151514916,0.0,431,0.0,0.0,0.0,0.547849661953137,3.3376849434290756,5.901639344262288,9.485031797735388,0.8723897911832946,0.12761020881670534
NO_FIRST_CLOSED_DIP,DIP_CLOSE_FALLBACK10,60,downside,11.698016611944077,31.25,2.6530133315197646,1.8967334035827288,0.0,431,0.0,0.0,0.030349013657060553,0.8048322321544288,3.599802539222191,5.660377358490565,7.784440439942836,0.9002320185614849,0.09976798143851508
NO_FIRST_CLOSED_DIP,IMMEDIATE,5,upside,7.347386492535869,12.765957446808528,1.4127458606025165,0.9571139657954641,0.0,550,0.0,0.0,0.0,0.3834155214936519,1.7925824175824334,3.021151108399432,4.52247191011236,0.8236363636363636,0.17636363636363636
NO_FIRST_CLOSED_DIP,IMMEDIATE,5,downside,6.1511586843411035,19.999999999999996,0.7080657950032827,0.24515794281684267,0.0,550,0.0,0.0,0.0,0.0,0.7662872649889713,1.6393442622950838,2.573200992555829,0.6181818181818182,0.38181818181818183
NO_FIRST_CLOSED_DIP,IMMEDIATE,10,upside,10.27008690603815,14.28571428571428,2.0645489205171605,1.444802290212921,0.0,550,0.0,0.0,0.0,0.6568197803386855,2.564102564102555,4.423515314472754,6.029808890735356,0.88,0.12
NO_FIRST_CLOSED_DIP,IMMEDIATE,10,downside,7.6091282530580715,19.999999999999996,1.0373618811308563,0.47562492930663947,0.0,550,0.0,0.0,0.0,0.0,1.1560693641618491,2.3992372367166674,4.0000000000000036,0.7145454545454546,0.28545454545454546
NO_FIRST_CLOSED_DIP,IMMEDIATE,15,upside,11.64258020867593,18.95131086142321,2.3587572111160555,1.6393442622950838,0.0,550,0.0,0.0,0.0,0.7246376811594235,2.777777777777768,5.263157894736836,7.906102737858753,0.8872727272727273,0.11272727272727273
NO_FIRST_CLOSED_DIP,IMMEDIATE,15,downside,9.36974968465439,35.29411764705882,1.3177720006383293,0.6575366852318076,0.0,550,0.0,0.0,0.0,0.04620143239076335,1.6084015022894471,2.9008406119509202,4.319875776397509,0.7581818181818182,0.24181818181818182
NO_FIRST_CLOSED_DIP,IMMEDIATE,30,upside,12.826408772377615,18.95131086142321,2.871031960947953,1.9283892902677402,0.0,550,0.0,0.0,0.25873606933199067,0.952380952380949,3.7558784601954387,6.406166171894532,10.025634386328326,0.9090909090909091,0.09090909090909091
NO_FIRST_CLOSED_DIP,IMMEDIATE,30,downside,10.530091797235233,35.29411764705882,1.6653714641375126,0.8547008547008517,0.0,550,0.0,0.0,0.0,0.1759117912409347,2.083333333333315,3.7596153846153846,5.263157894736848,0.7981818181818182,0.2018181818181818
NO_FIRST_CLOSED_DIP,IMMEDIATE,60,upside,15.874058528485875,33.09090909090908,3.387120559517431,2.297193824758914,0.0,550,0.0,0.0,0.33495235374196186,1.1166708299506667,4.2735042735042805,7.08308029689609,11.111111111111116,0.9181818181818182,0.08181818181818182
NO_FIRST_CLOSED_DIP,IMMEDIATE,60,downside,11.631165681655627,35.29411764705882,2.1666066119432257,1.3530155771535046,0.0,550,0.0,0.0,0.0,0.4028604185883383,2.850404312668464,5.001672240802679,6.451612903225811,0.8636363636363636,0.13636363636363635
NO_FIRST_CLOSED_DIP,OBSERVE5_DELAY_DIP10,5,upside,7.103191628330143,14.28571428571428,1.0557223201788888,0.4545830233903647,0.0,550,0.0,0.0,0.0,0.0,1.255570275803919,2.6109839816933715,4.266304347826081,0.6763636363636364,0.3236363636363636
NO_FIRST_CLOSED_DIP,OBSERVE5_DELAY_DIP10,5,downside,6.549226517335001,12.5,1.0269612663690468,0.5485544401916176,0.0,550,0.0,0.0,0.0,0.0,1.2846474388987645,2.445121951219516,3.6273239975146954,0.7036363636363636,0.2963636363636364
NO_FIRST_CLOSED_DIP,OBSERVE5_DELAY_DIP10,10,upside,9.201493767460402,25.0,1.4732759020707398,0.7757000793500501,0.0,550,0.0,0.0,0.0,0.0958815404411617,1.85185185185186,3.563347080358735,5.235777304533004,0.7618181818181818,0.2381818181818182
NO_FIRST_CLOSED_DIP,OBSERVE5_DELAY_DIP10,10,downside,9.280732069362355,35.29411764705882,1.5446628788557408,0.8650527659744167,0.0,550,0.0,0.0,0.0,0.17519569410190394,1.9456101922090658,3.5797342192691035,4.858906525573186,0.7909090909090909,0.20909090909090908
NO_FIRST_CLOSED_DIP,OBSERVE5_DELAY_DIP10,15,upside,9.838663231201286,25.0,1.672888657721352,0.9082071525363777,0.0,550,0.0,0.0,0.0,0.1505989787768447,2.096463585434183,4.090136054421755,5.4387918829636535,0.7781818181818182,0.22181818181818183
NO_FIRST_CLOSED_DIP,OBSERVE5_DELAY_DIP10,15,downside,10.258368046019136,35.29411764705882,1.7710292239591872,0.9704029455802177,0.0,550,0.0,0.0,0.0,0.29006572295247335,2.267608517608516,4.172535211267604,5.263157894736848,0.8145454545454546,0.18545454545454546
NO_FIRST_CLOSED_DIP,OBSERVE5_DELAY_DIP10,30,upside,11.659190087554519,25.0,2.1189005243372754,1.2658227848101333,0.0,550,0.0,0.0,0.0,0.34156166444755387,2.5774778286716704,5.000000000000004,8.101077956569306,0.8127272727272727,0.18727272727272729
NO_FIRST_CLOSED_DIP,OBSERVE5_DELAY_DIP10,30,downside,10.891919440130584,35.29411764705882,2.13659582507667,1.4388489208633115,0.0,550,0.0,0.0,0.0,0.48980744871829907,2.8295823834699476,4.766161213088593,6.194433157253115,0.8690909090909091,0.13090909090909092
NO_FIRST_CLOSED_DIP,OBSERVE5_DELAY_DIP10,60,upside,14.862955454148405,27.19374456993919,2.7441517621684475,1.7142857142857126,0.0,439,0.0,0.0,0.0,0.5747885835095112,3.3947949678286737,6.210306396330081,9.502749502749515,0.8473804100227791,0.15261958997722094
NO_FIRST_CLOSED_DIP,OBSERVE5_DELAY_DIP10,60,downside,12.153584233377693,35.29411764705882,2.7169346951883284,1.8897637795275424,0.0,439,0.0,0.0,0.14406098079493335,0.8359538784067089,3.6780149754957248,5.747188727814655,7.734764106590665,0.908883826879271,0.09111617312072894
NO_FIRST_CLOSED_DIP,WAIT10,5,upside,7.5999591866928595,14.28571428571428,1.004055046412871,0.3872220472913246,0.0,550,0.0,0.0,0.0,0.0,1.024066344832214,2.5857385398981405,4.272057892009128,0.6672727272727272,0.3327272727272727
NO_FIRST_CLOSED_DIP,WAIT10,5,downside,7.607393971502998,31.25,1.0539615215636762,0.46901219903086044,0.0,550,0.0,0.0,0.0,0.0,1.253922594142265,2.500000000000002,3.729166666666671,0.6909090909090909,0.3090909090909091
NO_FIRST_CLOSED_DIP,WAIT10,10,upside,8.753965391531981,14.28571428571428,1.3470806376783877,0.6091376836689255,0.0,550,0.0,0.0,0.0,0.0,1.5952757440540533,3.5370043987618462,5.046610169491529,0.7472727272727273,0.25272727272727274
NO_FIRST_CLOSED_DIP,WAIT10,10,downside,9.328479210442728,31.25,1.4611473000993969,0.786893704850361,0.0,550,0.0,0.0,0.0,0.1670168067226918,1.7598756602112657,3.4510965376207663,4.912011173184351,0.7836363636363637,0.21636363636363637
NO_FIRST_CLOSED_DIP,WAIT10,15,upside,9.492753054858595,14.28571428571428,1.61584678293658,0.8256364813741923,0.0,550,0.0,0.0,0.0,0.21999091163311113,2.083333333333326,4.207044519935642,5.5972696245733795,0.7945454545454546,0.20545454545454545
NO_FIRST_CLOSED_DIP,WAIT10,15,downside,9.718195132473973,31.25,1.6422129049427319,0.9318914895376729,0.0,550,0.0,0.0,0.0,0.24533195177889877,1.9607843137254943,3.7615979381443303,5.242562929061783,0.8072727272727273,0.19272727272727272
NO_FIRST_CLOSED_DIP,WAIT10,30,upside,11.089130891550163,16.621983914209125,2.0776270656288167,1.1300968281242718,0.0,550,0.0,0.0,0.0,0.38845547899701294,2.5848164627363834,5.017241379310352,7.450980392156868,0.8472727272727273,0.15272727272727274
NO_FIRST_CLOSED_DIP,WAIT10,30,downside,10.256439322384406,31.25,2.0385449384214653,1.4579329442363176,0.0,550,0.0,0.0,0.0,0.49439501460725455,2.7175083449983815,4.327912379688009,6.081854710948516,0.8618181818181818,0.13818181818181818
NO_FIRST_CLOSED_DIP,WAIT10,60,upside,13.899787855144455,28.127623845507976,2.6268293829310063,1.5151515151514916,0.0,431,0.0,0.0,0.0,0.547849661953137,3.3376849434290756,5.901639344262288,9.485031797735388,0.8723897911832946,0.12761020881670534
NO_FIRST_CLOSED_DIP,WAIT10,60,downside,11.698016611944077,31.25,2.6530133315197646,1.8967334035827288,0.0,431,0.0,0.0,0.030349013657060553,0.8048322321544288,3.599802539222191,5.660377358490565,7.784440439942836,0.9002320185614849,0.09976798143851508
NO_FIRST_CLOSED_DIP,WAIT5,5,upside,7.103191628330143,14.28571428571428,1.0557223201788888,0.4545830233903647,0.0,550,0.0,0.0,0.0,0.0,1.255570275803919,2.6109839816933715,4.266304347826081,0.6763636363636364,0.3236363636363636
NO_FIRST_CLOSED_DIP,WAIT5,5,downside,6.549226517335001,12.5,1.0269612663690468,0.5485544401916176,0.0,550,0.0,0.0,0.0,0.0,1.2846474388987645,2.445121951219516,3.6273239975146954,0.7036363636363636,0.2963636363636364
NO_FIRST_CLOSED_DIP,WAIT5,10,upside,9.201493767460402,25.0,1.4732759020707398,0.7757000793500501,0.0,550,0.0,0.0,0.0,0.0958815404411617,1.85185185185186,3.563347080358735,5.235777304533004,0.7618181818181818,0.2381818181818182
NO_FIRST_CLOSED_DIP,WAIT5,10,downside,9.280732069362355,35.29411764705882,1.5446628788557408,0.8650527659744167,0.0,550,0.0,0.0,0.0,0.17519569410190394,1.9456101922090658,3.5797342192691035,4.858906525573186,0.7909090909090909,0.20909090909090908
NO_FIRST_CLOSED_DIP,WAIT5,15,upside,9.838663231201286,25.0,1.672888657721352,0.9082071525363777,0.0,550,0.0,0.0,0.0,0.1505989787768447,2.096463585434183,4.090136054421755,5.4387918829636535,0.7781818181818182,0.22181818181818183
NO_FIRST_CLOSED_DIP,WAIT5,15,downside,10.258368046019136,35.29411764705882,1.7710292239591872,0.9704029455802177,0.0,550,0.0,0.0,0.0,0.29006572295247335,2.267608517608516,4.172535211267604,5.263157894736848,0.8145454545454546,0.18545454545454546
NO_FIRST_CLOSED_DIP,WAIT5,30,upside,11.659190087554519,25.0,2.1189005243372754,1.2658227848101333,0.0,550,0.0,0.0,0.0,0.34156166444755387,2.5774778286716704,5.000000000000004,8.101077956569306,0.8127272727272727,0.18727272727272729
NO_FIRST_CLOSED_DIP,WAIT5,30,downside,10.891919440130584,35.29411764705882,2.13659582507667,1.4388489208633115,0.0,550,0.0,0.0,0.0,0.48980744871829907,2.8295823834699476,4.766161213088593,6.194433157253115,0.8690909090909091,0.13090909090909092
NO_FIRST_CLOSED_DIP,WAIT5,60,upside,14.862955454148405,27.19374456993919,2.7441517621684475,1.7142857142857126,0.0,439,0.0,0.0,0.0,0.5747885835095112,3.3947949678286737,6.210306396330081,9.502749502749515,0.8473804100227791,0.15261958997722094
NO_FIRST_CLOSED_DIP,WAIT5,60,downside,12.153584233377693,35.29411764705882,2.7169346951883284,1.8897637795275424,0.0,439,0.0,0.0,0.14406098079493335,0.8359538784067089,3.6780149754957248,5.747188727814655,7.734764106590665,0.908883826879271,0.09111617312072894
