lane,trait,tier,status,pairedSymbols,raw,incremental,CI_low,CI_high,q,calibration,tailRaw,tailIncremental,failedGates,diagnosticCategories
intraday,vol_clustering,daily,WATCH,3673,0.11736566501987215,0.3849665599477422,0.13323093211205314,0.565806860580398,0.005024433890839011,0.37877014247084045,0.11396676468998154,0.16770992598480333,raw|calibration|timeRandom|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,value_O30,intraday,USABLE,1545,0.7878447889160209,0.645969808805108,0.5256995425493706,0.6138111462934193,0.005024433890839011,0.9695113003288595,0.7837345117574397,0.6345370441614442,,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,value_AM,intraday,USABLE,1545,0.7822572911522214,0.6424623337296727,0.4992644984692968,0.5932196984511794,0.005024433890839011,1.1544404369157621,0.7812848229543246,0.6346329277191997,,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,value_PM1,intraday,USABLE,1544,0.6058850015373307,0.48450247783927497,0.3431492297681596,0.4541218439934905,0.005024433890839011,0.9163970733040594,0.606169712794018,0.4684056935424566,,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,value_PM2,intraday,WATCH,1544,0.31660803858157144,0.18301361930541735,0.03403068326825121,0.3268929300296606,0.02132320724404849,0.613216708089901,0.32923772565373305,0.22295766226029015,timeRandom,RELIABLE_PARTIAL_GATE_FAILURE:CONFIRMED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,value_CL,intraday,WATCH,1370,0.9533973842387322,0.7944047209132578,0.7304664535904022,0.794092139510301,0.005024433890839011,1.8263676179092545,0.9533973842387322,0.7882255753562574,calibration,RELIABLE_PARTIAL_GATE_FAILURE:CONFIRMED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:INDICATION|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,hod_o30,intraday,WATCH,1545,0.1560248644190211,0.10121426415063399,-0.0013111667926010576,0.11429247188049141,0.04960292181594258,0.17455478403409014,0.14743015713680532,0.09183941774597533,raw|incremental|CI|calibration|timeRandom|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:INDICATION|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,lod_o30,intraday,WATCH,1545,0.06095703690100834,0.05050813241586372,-0.03500077156642448,0.09203448440685812,0.2888152266894782,0.15515544346723364,0.048734399425796056,0.03697237751664663,raw|incremental|CI|calibration|timeRandom|tail|FDR,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:INDICATION|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,lod_before_hod,intraday,WATCH,1539,0.06482570670341956,0.04371092117995137,-0.03254926172796271,0.0709914701012161,0.2888608747417446,0.08162625696051513,0.0455366638623383,0.027869381787642387,raw|incremental|CI|calibration|timeRandom|tail|FDR,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:INDICATION|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,lag15,intraday,WATCH,236,0.017248604308270982,0.0002592814070581146,-0.1451720934691213,0.1112998306454188,1.0,-0.028230738505396966,-0.0009487087020444395,0.0008516186301977864,raw|incremental|CI|calibration|strata|timeRandom|tail|FDR,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:INDICATION|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,variance_ratio,intraday,WATCH,309,0.08377416507701506,0.058199145045371166,-0.07225134323865924,0.12483918758973565,0.4445346594945702,0.1576634092961068,0.08359072809432973,0.042600493774937874,raw|incremental|CI|calibration|timeRandom|tail|FDR,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:INDICATION|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,or_break,intraday,WATCH,149,0.4991963663168597,0.16817703609649917,-0.06859504806820242,0.22844812261926356,0.17485029940119762,0.3241411730853098,0.4850087970825376,0.15609677678643197,CI|calibration|FDR,RELIABLE_PARTIAL_GATE_FAILURE:CONFIRMED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:INDICATION|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,or_follow,intraday,WATCH,121,-0.03782422931512642,-0.061312830239804904,-0.19133941877794336,0.11840181865999332,0.5398383560747358,-0.16581810385557116,-0.03048447943801968,-0.007419367239457195,raw|incremental|CI|calibration|direction|strata|timeRandom|tail|FDR,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,or_fail,intraday,WATCH,121,0.07632497363172129,0.12297791627150792,-0.1102194824549519,0.19773336946213246,0.3316126367953748,0.08833720683620053,0.10624584149306461,0.13168031368930921,raw|incremental|CI|calibration|timeRandom|tail|FDR,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:INDICATION|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,pdh_break,intraday,USABLE,265,0.8149985159866726,0.48669185829066663,0.29602275951456686,0.4807146726163608,0.005024433890839011,0.7911939980339495,0.804337190111964,0.4519507567188489,,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,pdl_reclaim,intraday,WATCH,246,0.014370284916413298,-0.03512654592793966,-0.14079136733309652,0.09411945838866795,0.6392376537248085,-0.14525526757695056,0.001913864182195078,-0.05528401157683523,raw|incremental|CI|calibration|direction|timeRandom|tail|FDR,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:INDICATION|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,vwap_reclaim,intraday,WATCH,366,0.1468531088254195,-0.015549508612814063,-0.08129996554996755,0.09730898741992507,0.8877015200368494,-0.026895366993753018,0.15533330637906825,-0.00894954324641686,raw|incremental|CI|calibration|direction|strata|tail|FDR,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:INDICATION|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,swing_amplitude,intraday,INSUFFICIENT,9,,,,,1.0,,,,PAIRED_SAMPLE_BELOW100,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:CONFIRMED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,swing_duration,intraday,INSUFFICIENT,9,,,,,1.0,,,,PAIRED_SAMPLE_BELOW100,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:CONFIRMED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,pullback_depth,intraday,INSUFFICIENT,0,,,,,1.0,,,,PAIRED_SAMPLE_BELOW100,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:CONFIRMED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:CONFIRMED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,selloff_rebound,intraday,INSUFFICIENT,0,,,,,1.0,,,,PAIRED_SAMPLE_BELOW100,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:CONFIRMED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,rally_giveback,intraday,INSUFFICIENT,0,,,,,1.0,,,,PAIRED_SAMPLE_BELOW100,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:CONFIRMED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,volume_O30,intraday,WATCH,1545,0.7881436930167489,0.6458238090772591,0.5260589411183456,0.6139765502050667,0.005024433890839011,0.9695836533044364,0.784220186020255,0.6348152683246558,REDUNDANT_WITH:value_O30,RELIABLE_PARTIAL_GATE_FAILURE:CONFIRMED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:CONFIRMED
intraday,range_O30,intraday,WATCH,1541,0.19379150229601072,0.1786429701619444,0.036237004731520396,0.17412707454298265,0.016189842537147926,0.31846676102393934,0.18458383309652138,0.17149441923426578,raw|calibration|timeRandom|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,volume_AM,intraday,WATCH,1545,0.7833818860249401,0.6433981831998209,0.5004786325477417,0.5939323841485489,0.005024433890839011,1.1566207675537343,0.782222541678032,0.6352920845437906,REDUNDANT_WITH:value_AM,RELIABLE_PARTIAL_GATE_FAILURE:CONFIRMED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:CONFIRMED
intraday,range_AM,intraday,WATCH,1544,0.24153614461464643,0.2753094947699949,0.09777333139310065,0.22979308786075392,0.005024433890839011,0.4817678845634469,0.24469226122982757,0.26955634175569776,raw|calibration|timeRandom|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,volume_PM1,intraday,WATCH,1544,0.607093961891348,0.48328632882210215,0.34271984969532293,0.4529679702348267,0.005024433890839011,0.9151849040817893,0.6072366432641443,0.4679320729209707,REDUNDANT_WITH:value_PM1,RELIABLE_PARTIAL_GATE_FAILURE:CONFIRMED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:CONFIRMED
intraday,range_PM1,intraday,WATCH,1542,0.43971043469623783,0.26849319581910736,0.10971203787722583,0.24373406992513252,0.005024433890839011,0.46740951636518596,0.4376409250543187,0.26338651870651836,calibration,RELIABLE_PARTIAL_GATE_FAILURE:CONFIRMED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,volume_PM2,intraday,WATCH,1544,0.31369703752420225,0.18114869751367127,0.03270544832529741,0.32508626224627885,0.024284763805721893,0.6094806728934978,0.32653885302603997,0.22165521979074757,timeRandom,RELIABLE_PARTIAL_GATE_FAILURE:CONFIRMED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,range_PM2,intraday,WATCH,1543,0.317186243435839,0.28078354314742077,0.12734289208244723,0.26623975314585246,0.005024433890839011,0.5651824388233716,0.3129196917790976,0.2681403278652458,timeRandom,RELIABLE_PARTIAL_GATE_FAILURE:CONFIRMED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,volume_CL,intraday,WATCH,1370,0.9532915737393723,0.7943497459349814,0.7304062701062787,0.7939354231377527,0.005024433890839011,1.825056746145854,0.9532915737393723,0.7879973778615413,calibration,RELIABLE_PARTIAL_GATE_FAILURE:CONFIRMED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:INDICATION|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,range_CL,intraday,INSUFFICIENT,0,,,,,1.0,,,,PAIRED_SAMPLE_BELOW100,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:CONFIRMED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:INDICATION|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,hod_AM,intraday,WATCH,1545,0.05318876521711536,0.050502015199720286,-0.018873221232310586,0.08031301323199405,0.13988023952095807,0.10360777303669945,0.058441377425770116,0.058177684732093345,raw|incremental|CI|calibration|tail|FDR,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,hod_PM1,intraday,WATCH,1545,0.07107730451453313,0.06496956001662582,-0.016680097481093083,0.07913019140964542,0.15945467555455128,0.10497572367951087,0.07192066439136434,0.07031126175692962,raw|incremental|CI|calibration|timeRandom|tail|FDR,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
